time;tag;message
2026.01.13 04:15:00;VETO;authorization denied: outside session window (server hour 04, window 12-20)
2026.01.13 05:30:00;DECISION;setup LONG score=0.75 entry=1.35 inv=1.35 tgt=0.00 [BOS long lvl=1.35|RelVol=1.18|VPnode d=0.00|VWAPside|ADX=31]
2026.01.13 05:30:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.13 05:45:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.13 06:00:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.13 06:15:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.13 08:15:00;DECISION;setup SHORT score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.35|RelVol=1.04|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.13 08:30:00;VETO;authorization denied: outside session window (server hour 08, window 12-20)
2026.01.13 08:45:00;VETO;authorization denied: outside session window (server hour 08, window 12-20)
2026.01.13 09:00:00;VETO;authorization denied: outside session window (server hour 09, window 12-20)
2026.01.13 09:15:00;VETO;authorization denied: outside session window (server hour 09, window 12-20)
2026.01.13 11:00:00;VETO;signal rejected: volume: relVol 0.91 < 1.00
2026.01.13 14:45:00;DECISION;setup SHORT score=0.65 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.35|RelVol=1.05|Retest@1.35|VPnode d=0.00|VWAPside]
2026.01.13 14:45:00;VETO;retest limit risk veto: max positions
2026.01.13 15:45:00;VETO;outlier bar masked, z=13.7
2026.01.13 16:45:00;VETO;outlier bar masked, z=6.1
2026.01.13 17:15:00;DECISION;setup SHORT score=0.60 entry=1.35 inv=1.35 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.35|RelVol=1.09|Retest@1.35|VWAPside|CycleTurn w=-0.46<-0.54]
2026.01.13 17:15:00;VETO;retest limit risk veto: max positions
2026.01.13 18:15:00;VETO;outlier bar masked, z=5.4
2026.01.13 21:00:00;VETO;signal rejected: score 0.50 < 0.55 [CHoCH long lvl=1.34|RelVol=1.13|Retest@1.34|CycleTurn w=0.68<--0.16]
2026.01.13 23:15:00;VETO;signal rejected: volume: relVol 0.96 < 1.00
2026.01.14 03:15:00;VETO;signal rejected: volume: relVol 0.81 < 1.00
2026.01.14 04:30:00;DECISION;setup LONG score=0.65 entry=1.34 inv=1.34 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.34|RelVol=1.17|Retest@1.34|VPnode d=0.00|VWAPside]
2026.01.14 11:00:00;DECISION;setup LONG score=0.65 entry=1.35 inv=1.34 tgt=0.00 [BOS long lvl=1.34|RelVol=1.32|VPnode d=0.00|VWAPside]
